"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,       "HF"       ,      "maxHF"     
          0,           0,         864,      -9.521138328,      -9.444975101,      -9.961083942,      -9.116582356,      -14.83626786,      -3.601986908,   0.0002359278515,       0.114854023,       619.7621535,       619.7621535,       619.7621535,   1.105948019e-06,      0.4792608471,      -0.122634466,                 0,                 0,                 0,     -0.7417211912,      0.4792608471,      -0.122634466,                 0,     -0.2558825048,      0.4524193006,      -270.3302085,       41737.44089
          0,           0,         865,      -9.532315359,      -9.432371147,      -9.722401946,      -9.136451923,      -14.83037507,      -3.623162792,   0.0002595200942,      0.1263365072,       681.7383688,       681.7383688,       681.7383688,   1.105948019e-06,      0.4967331578,      -0.139293315,                 0,                 0,                 0,     -0.8122928332,      0.4967331578,      -0.139293315,                 0,      -0.280418798,      0.4524193006,       -270.330602,       41737.96416
          0,           0,         866,      -9.523830175,      -9.459679587,      -9.581238363,      -9.132673588,      -14.83309285,      -3.693562149,    0.000285471433,      0.1389675631,       749.9122057,       749.9122057,       749.9122057,   1.105948019e-06,       0.525035974,     -0.1440052303,                 0,                 0,                 0,     -0.8488006286,       0.525035974,     -0.1440052303,                 0,     -0.2742768828,      0.4524193006,      -270.3327771,       41738.60584
          0,           0,         867,      -9.488126468,      -9.535175011,      -9.492158624,      -9.094603514,      -14.84486826,      -3.626722832,   0.0003140177548,       0.152862234,       824.9034263,       824.9034263,       824.9034263,   1.105948019e-06,       0.552162734,     -0.1354545696,                 0,                 0,                 0,     -0.8376936534,       0.552162734,     -0.1354545696,                 0,     -0.2453163917,      0.4524193006,      -270.3330554,       41739.09438
          0,           0,         868,      -9.441679103,      -9.662379794,      -9.471149448,      -9.044867553,      -14.85963026,      -3.601341585,   0.0003454185652,      0.1681473303,       907.3937689,       907.3937689,       907.3937689,   1.105948019e-06,      0.5717774632,     -0.1216983064,                 0,                 0,                 0,     -0.8028372881,      0.5717774632,     -0.1216983064,                 0,     -0.2128420833,      0.4524193006,      -270.3273466,       41739.03642
          0,           0,         869,      -9.398672055,      -9.770680352,      -9.508971658,      -9.001650193,      -14.87012718,      -3.562816508,   0.0003799593384,      0.1849621842,       998.1331458,       998.1331458,       998.1331458,   1.105948019e-06,      0.5859350909,     -0.1171489408,                 0,                 0,                 0,     -0.7971238117,      0.5859350909,     -0.1171489408,                 0,     -0.1999350144,      0.4524193006,      -270.3155725,       41738.31577
          0,           0,         870,      -9.372106405,      -9.712649165,      -9.600778509,      -8.978065109,      -14.87223301,      -3.511302612,   0.0004179539667,      0.2034598625,        1097.94646,        1097.94646,        1097.94646,   1.105948019e-06,      0.5986454686,     -0.1237914324,                 0,                 0,                 0,     -0.8290064736,      0.5986454686,     -0.1237914324,                 0,     -0.2067858839,      0.4524193006,      -270.2989086,       41736.87708
          0,           0,         871,      -9.366345422,      -9.579200071,      -9.782480553,      -8.977532999,      -14.86747619,      -3.479404542,   0.0004597477056,      0.2238086771,       1207.741106,       1207.741106,       1207.741106,   1.105948019e-06,      0.6106059655,     -0.1299973722,                 0,                 0,                 0,     -0.8592226542,      0.6106059655,     -0.1299973722,                 0,     -0.2128989553,      0.4524193006,      -270.2769006,       41734.74483
          0,           0,         872,      -9.385492914,      -9.484302124,      -10.10526795,      -9.004740686,      -14.86175493,      -3.456913273,   0.0005057204168,      0.2461933806,       1328.515217,       1328.515217,       1328.515217,   1.105948019e-06,      0.6176563498,     -0.1291765955,                 0,                 0,                 0,     -0.8611569059,      0.6176563498,     -0.1291765955,                 0,     -0.2091399133,      0.4524193006,      -270.2510146,        41732.0524
          0,           0,         873,      -9.431340968,      -9.434736522,      -9.987692123,      -9.062518211,      -14.86050176,       -3.54877704,   0.0005562898965,      0.2708173411,       1461.366739,       1461.366739,       1461.366739,   1.105948019e-06,      0.6126538716,     -0.1020583428,                 0,                 0,                 0,     -0.7624609083,      0.6126538716,     -0.1020583428,                 0,     -0.1665840167,      0.4524193006,      -270.2240536,       41728.89884
          0,           0,         874,      -9.443965901,      -9.399745236,      -9.673325985,      -9.084697088,      -14.86365381,      -3.668053272,   0.0006119152674,      0.2979044404,       1607.503413,       1607.503413,       1607.503413,   1.105948019e-06,      0.5801117739,    -0.07593048393,                 0,                 0,                 0,     -0.6468645352,      0.5801117739,    -0.07593048393,                 0,     -0.1308894033,      0.4524193006,      -270.1941996,       41726.05473
          0,           0,         875,      -9.433714107,      -9.422752544,      -9.498950627,      -9.073716435,       -14.8712088,      -3.689901006,    0.000673102543,      0.3276982467,       1768.253754,       1768.253754,       1768.253754,   1.105948019e-06,      0.5472487275,    -0.07937160995,                 0,                 0,                 0,     -0.6360362346,      0.5472487275,    -0.07937160995,                 0,     -0.1450375414,      0.4524193006,      -270.1612388,        41722.9332
          0,           0,         876,      -9.422092395,      -9.513146176,      -9.429913656,      -9.049193631,      -14.88137132,      -3.698634155,   0.0007404082278,      0.3604691731,       1945.079129,       1945.079129,       1945.079129,   1.105948019e-06,      0.5239258747,    -0.08231333297,                 0,                 0,                 0,     -0.6310796822,      0.5239258747,    -0.08231333297,                 0,      -0.157108738,      0.4524193006,      -270.1273267,       41719.65752
          0,           0,         877,      -9.384350927,      -9.644353433,      -9.415325557,      -8.993324871,      -14.89101071,      -3.682816219,   0.0008144439897,      0.3965141511,       2139.587042,       2139.587042,       2139.587042,   1.105948019e-06,      0.5122058778,    -0.09617431168,                 0,                 0,                 0,     -0.6718414938,      0.5122058778,    -0.09617431168,                 0,     -0.1877649513,      0.4524193006,      -270.0957682,       41716.67323
          0,           0,         878,      -9.361545084,      -9.698760408,      -9.509885412,      -8.958630096,      -14.89318493,      -3.687162413,   0.0008958836928,      0.4361602177,       2353.545746,       2353.545746,       2353.545746,   1.105948019e-06,      0.5031881673,    -0.09890153282,                 0,                 0,                 0,     -0.6744899227,      0.5031881673,    -0.09890153282,                 0,     -0.1965497984,      0.4524193006,      -270.0693229,       41714.32386
          0,           0,         879,      -9.358749408,      -9.618773488,      -9.713198232,      -8.950648839,      -14.88370768,      -3.667687746,   0.0009854675973,      0.4797676453,       2588.900321,       2588.900321,       2588.900321,   1.105948019e-06,      0.4896267284,    -0.08770480787,                 0,                 0,                 0,     -0.6262308849,      0.4896267284,    -0.08770480787,                 0,     -0.1791258581,      0.4524193006,      -270.0494383,       41712.90869
          0,           0,         880,       -9.38293448,      -9.528478889,        -10.032127,      -8.974720622,      -14.86880236,      -3.617514717,    0.001084009761,      0.5277327178,       2847.790353,       2847.790353,       2847.790353,   1.105948019e-06,      0.4751558758,    -0.08020987505,                 0,                 0,                 0,      -0.589935096,      0.4751558758,    -0.08020987505,                 0,      -0.168807499,      0.4524193006,      -270.0354379,       41712.26197
          0,           0,         881,      -9.443601804,      -9.481733828,      -9.932223508,      -9.039947145,      -14.85964471,       -3.46942987,    0.001192405705,      0.5804927004,       3132.569389,       3132.569389,       3132.569389,   1.105948019e-06,      0.4705888573,     -0.1036679641,                 0,                 0,                 0,     -0.6689883411,      0.4705888573,     -0.1036679641,                 0,     -0.2202941324,      0.4524193006,      -270.0347601,       41712.91658
          0,           0,         882,      -9.486168399,      -9.435670112,      -9.716676965,      -9.093305919,      -14.85551166,      -3.341898673,    0.001311638387,      0.6385252669,       3445.826327,       3445.826327,       3445.826327,   1.105948019e-06,      0.5062067275,     -0.1490512872,                 0,                 0,                 0,     -0.8560647486,      0.5062067275,     -0.1490512872,                 0,     -0.2944474641,      0.4524193006,      -270.0426824,       41713.48334
          0,           0,         883,      -9.454047907,        -9.4329252,       -9.50552845,      -9.066878224,      -14.85863303,      -3.403149131,     0.00144279178,      0.7023641105,        3790.40896,        3790.40896,        3790.40896,   1.105948019e-06,      0.5458525162,     -0.1458202887,                 0,                 0,                 0,     -0.8725128474,      0.5458525162,     -0.1458202887,                 0,     -0.2671422854,      0.4524193006,      -270.0470734,       41714.10577
          0,           0,         884,      -9.423759317,      -9.519258748,      -9.429329807,      -9.042418155,       -14.8690927,      -3.531329568,    0.001587061009,      0.7725935933,       4169.449856,       4169.449856,       4169.449856,   1.105948019e-06,       0.565564277,     -0.1395782938,                 0,                 0,                 0,     -0.8604941236,       0.565564277,     -0.1395782938,                 0,      -0.246794749,      0.4524193006,      -270.0497665,       41715.01271
          0,           0,         885,      -9.355374793,      -9.669149663,      -9.387357175,      -8.975648048,      -14.88487507,      -3.491890198,     0.00174575663,      0.8498546167,       4586.394842,       4586.394842,       4586.394842,   1.105948019e-06,      0.5679714045,     -0.1092263856,                 0,                 0,                 0,     -0.7558717399,      0.5679714045,     -0.1092263856,                 0,     -0.1923096564,      0.4524193006,      -270.0382663,       41715.07671
          0,           0,         886,      -9.305073756,      -9.667446075,       -9.47156185,      -8.929892892,      -14.89095426,      -3.504130775,    0.001920323081,      0.9348501555,       5045.034326,       5045.034326,       5045.034326,   1.105948019e-06,      0.5716663883,     -0.1070394492,                 0,                 0,                 0,     -0.7515056998,      0.5716663883,     -0.1070394492,                 0,     -0.1872411102,      0.4524193006,      -270.0165547,       41713.97154
          0,           0,         887,      -9.279301558,      -9.535135736,      -9.696490759,      -8.907528476,      -14.87758791,      -3.414509556,    0.002112345572,       1.028351761,       5549.537759,       5549.537759,       5549.537759,   1.105948019e-06,      0.5901113057,     -0.1257291266,                 0,                 0,                 0,     -0.8295043845,      0.5901113057,     -0.1257291266,                 0,       -0.21306002,      0.4524193006,      -269.9868835,       41711.49429
          0,           0,         888,      -9.297069521,      -9.459934345,      -10.01276448,      -8.930016465,      -14.86040717,      -3.418616557,     0.00232356932,       1.131210127,       6104.491534,       6104.491534,       6104.491534,   1.105948019e-06,      0.6133542932,     -0.1430343908,                 0,                 0,                 0,      -0.906067276,      0.6133542932,     -0.1430343908,                 0,     -0.2332002766,      0.4524193006,      -269.9507038,       41708.08634
          0,           0,         889,      -9.373837312,      -9.443145298,      -9.793459054,      -9.016703328,      -14.85602453,      -3.463799331,    0.002555914798,       1.244358921,       6714.940688,       6714.940688,       6714.940688,   1.105948019e-06,      0.6074069326,    -0.08997428879,                 0,                 0,                 0,     -0.7185853034,      0.6074069326,    -0.08997428879,                 0,     -0.1481285181,      0.4524193006,      -269.9160503,       41704.56333
          0,           0,         890,      -9.406216291,      -9.382200846,      -9.616287538,       -9.05734031,      -14.86362237,      -3.449322512,    0.002811482109,       1.368839302,       7386.434757,       7386.434757,       7386.434757,   1.105948019e-06,      0.5755476404,    -0.08702849754,                 0,                 0,                 0,     -0.6789005939,      0.5755476404,    -0.08702849754,                 0,     -0.1512098937,      0.4524193006,      -269.8755463,       41700.53843
          0,           0,         891,      -9.380237527,      -9.404872556,      -9.441191311,      -9.025818663,      -14.87657301,      -3.717066119,    0.003092608591,       1.505749468,       3693.217378,       3693.217378,       3693.217378,   1.105948019e-06,      0.5349813257,    -0.07064144778,                 0,                 0,                 0,     -0.5952151456,      0.5349813257,    -0.07064144778,                 0,     -0.1320446984,      0.4524193006,      -269.8309728,       41697.14581
          0,           0,         892,      -9.369500064,      -9.516214035,      -9.378107501,      -8.998666671,      -14.88850412,       -3.82945575,    0.001546294488,      0.7528815156,       4062.539116,       4062.539116,       4062.539116,   1.105948019e-06,       0.515616544,    -0.08593791605,                 0,                 0,                 0,     -0.6399758521,       0.515616544,    -0.08593791605,                 0,     -0.1666702069,      0.4524193006,      -269.7902194,       41693.74887
          0,           0,         893,      -9.327865687,      -9.648039633,      -9.368438465,      -8.936333053,      -14.89675525,      -3.767655112,    0.001700914066,      0.8281683715,       4468.793028,       4468.793028,       4468.793028,   1.105948019e-06,      0.5116271133,     -0.1174498036,                 0,                 0,                 0,     -0.7452853018,      0.5116271133,     -0.1174498036,                 0,     -0.2295613359,      0.4524193006,       -269.755792,       41690.80673
          0,           0,         894,      -9.311299708,      -9.619318043,      -9.509079898,      -8.907799852,      -14.89165998,      -3.708611812,    0.001870997121,      0.9109776826,       4915.672331,       4915.672331,       4915.672331,   1.105948019e-06,      0.5063235842,    -0.09664559488,                 0,                 0,                 0,     -0.6694928272,      0.5063235842,    -0.09664559488,                 0,     -0.1908771345,      0.4524193006,      -269.7301574,       41688.87277
          0,           0,         895,      -9.309141818,      -9.516097538,      -9.782501076,      -8.901417111,       -14.8747865,      -3.636924474,     0.00205808805,       1.002061104,       5407.239564,       5407.239564,       5407.239564,   1.105948019e-06,      0.4876078452,    -0.07534172367,                 0,                 0,                 0,     -0.5804287971,      0.4876078452,    -0.07534172367,                 0,      -0.154512944,      0.4524193006,      -269.7125391,       41688.01327
          0,           0,         896,      -9.351745008,      -9.464252786,      -9.946337107,      -8.943748173,      -14.85864948,      -3.574661937,    0.002263888425,       1.102248271,       2703.619782,       2703.619782,       2703.619782,   1.105948019e-06,      0.4645105951,    -0.07017386684,                 0,                 0,                 0,     -0.5466859174,      0.4645105951,    -0.07017386684,                 0,     -0.1510705409,      0.4524193006,      -269.7027899,       41688.29329
          0,           0,         897,      -9.432932209,      -9.438199024,      -9.721475531,      -9.032635446,      -14.85310398,      -3.453939506,    0.001131939045,      0.5511126396,       1351.809891,       1351.809891,       1351.809891,   1.105948019e-06,      0.4729719362,     -0.1217944212,                 0,                 0,                 0,     -0.7347603852,      0.4729719362,     -0.1217944212,                 0,     -0.2575087693,      0.4524193006,      -269.7042634,       41689.07223
          0,           0,         898,       -9.47813469,      -9.418418796,      -9.569242183,      -9.091506934,      -14.85981415,      -3.448813693,   0.0005659664042,      0.2755508522,       675.9049454,       675.9049454,       675.9049454,   1.105948019e-06,      0.5165433468,     -0.1516972974,                 0,                 0,                 0,     -0.8735949573,      0.5165433468,     -0.1516972974,                 0,     -0.2936777684,      0.4524193006,      -269.7031815,       41689.29045
          0,           0,         899,      -9.462569225,      -9.464087153,      -9.467939741,       -9.08552618,      -14.86981691,      -3.645231404,   0.0002829821379,      0.1377742405,       337.9524727,       337.9524727,       337.9524727,   1.105948019e-06,      0.5499239366,     -0.1348587934,                 0,                 0,                 0,     -0.8336285902,      0.5499239366,     -0.1348587934,                 0,     -0.2452317211,      0.4524193006,       -269.692035,       41689.04184
          0,           0,         900,      -9.457214385,      -9.578941413,       -9.50484723,      -9.084248164,      -14.87753852,      -3.756687875,   0.0001414909206,     0.06888708325,       168.9762364,       168.9762364,       168.9762364,   1.105948019e-06,      0.5672305146,    -0.09889183286,                 0,                 0,                 0,      -0.719406493,      0.5672305146,    -0.09889183286,                 0,     -0.1743415249,      0.4524193006,       -269.669072,       41687.98793
          0,           0,         901,      -9.458073604,      -9.722397774,      -9.613703186,      -9.082034616,      -14.88375543,      -3.717582556,   7.074549009e-05,     0.03444367841,       84.48811818,       84.48811818,       84.48811818,   1.105948019e-06,      0.5699751378,    -0.07810771452,                 0,                 0,                 0,     -0.6482592274,      0.5699751378,    -0.07810771452,                 0,     -0.1370370554,      0.4524193006,      -269.6414176,        41686.2257
          0,           0,         902,       -9.50920346,      -9.870718434,      -9.813502235,      -9.133858041,      -14.88594868,      -3.784926003,   3.537275652e-05,     0.01722191485,       42.24405909,       42.24405909,       42.24405909,   1.105948019e-06,      0.5708360112,     -0.0728751273,                 0,                 0,                 0,     -0.6320158945,      0.5708360112,     -0.0728751273,                 0,     -0.1276638577,      0.4524193006,      -269.6147892,       41684.20929
          0,           0,         903,      -9.600605955,      -10.00169926,      -10.03858634,      -9.226636015,      -14.88590779,      -3.965285837,   1.768638083e-05,    0.008610990031,       21.12202955,       21.12202955,       21.12202955,   1.105948019e-06,      0.5708354579,    -0.07274661978,                 0,                 0,                 0,     -0.6320071876,      0.5708354579,    -0.07274661978,                 0,     -0.1274388596,      0.4524193006,      -269.5926093,       41682.23896
          0,           0,         904,      -9.716174654,      -10.07195772,       -10.1890792,      -9.349077229,      -14.88557515,      -4.228144826,   8.843191633e-06,    0.004305505609,       10.56101477,       10.56101477,       10.56101477,   1.105948019e-06,      0.5708222586,    -0.07269718631,                 0,                 0,                 0,     -0.6319263809,      0.5708222586,    -0.07269718631,                 0,      -0.127355206,      0.4524193006,      -269.5760276,       41680.54535
          0,           0,         905,      -9.828582899,      -10.10080996,      -10.29632447,      -9.476778223,      -14.88539806,      -4.473521423,   4.421596575e-06,    0.002152755711,       11.61711625,       11.61711625,       11.61711625,   1.105948019e-06,       0.570836855,    -0.07263859236,                 0,                 0,                 0,     -0.6317412984,       0.570836855,    -0.07263859236,                 0,     -0.1272493038,      0.4524193006,      -269.5647527,       41679.25922
          0,           0,         906,      -9.920824537,      -10.11824964,      -10.36814406,      -9.590280468,      -14.88543136,      -4.590066152,   4.863756973e-06,    0.002368032944,       12.77882787,       12.77882787,       12.77882787,   1.105948019e-06,      0.5709345479,    -0.07237671066,                 0,                 0,                 0,     -0.6308694499,      0.5709345479,    -0.07237671066,                 0,     -0.1267688405,      0.4524193006,      -269.5530429,       41677.96203
          0,           0,         907,      -9.998101493,       -10.1347366,      -10.44752672,      -9.686356765,      -14.88537822,       -4.66703728,   5.350133348e-06,    0.002604838336,       14.05671066,       14.05671066,       14.05671066,   1.105948019e-06,      0.5711078561,    -0.07178807167,                 0,                 0,                 0,     -0.6288652133,      0.5711078561,    -0.07178807167,                 0,     -0.1256996746,      0.4524193006,       -269.540927,       41676.65009
          0,           0,         908,      -10.05655123,      -10.14342683,      -10.52062882,       -9.75424077,      -14.88521168,      -4.966393775,   5.885147558e-06,    0.002865324911,       15.46238173,       15.46238173,       15.46238173,   1.105948019e-06,      0.5713639818,    -0.07143223878,                 0,                 0,                 0,     -0.6276743156,      0.5713639818,    -0.07143223878,                 0,     -0.1250205492,      0.4524193006,      -269.5287862,       41675.34887
          0,           0,         909,      -10.09704511,      -10.14393758,      -10.57670432,      -9.797463642,      -14.88500692,      -4.769545282,   6.473663658e-06,    0.003151860868,        17.0086199,        17.0086199,        17.0086199,   1.105948019e-06,      0.5717519601,    -0.07186739397,                 0,                 0,                 0,     -0.6293044369,      0.5717519601,    -0.07186739397,                 0,     -0.1256968038,      0.4524193006,      -269.5167685,       41674.06751
          0,           0,         910,      -10.12554195,      -10.13876877,       -10.6068377,      -9.824504429,      -14.88476948,      -4.568671992,   7.121031996e-06,     0.00346705132,       18.70948189,       18.70948189,       18.70948189,   1.105948019e-06,      0.5723530411,    -0.07347309704,                 0,                 0,                 0,     -0.6351635714,      0.5723530411,    -0.07347309704,                 0,     -0.1283702396,      0.4524193006,      -269.5049471,        41672.8135
          0,           0,         911,      -10.14477464,      -10.12953648,       -10.6162934,      -9.840619289,       -14.8844874,       -4.48929472,   7.833137739e-06,    0.003813761954,       20.58043008,       20.58043008,       20.58043008,   1.105948019e-06,      0.5732702654,    -0.07632589485,                 0,                 0,                 0,     -0.6456075937,      0.5732702654,    -0.07632589485,                 0,     -0.1331412066,      0.4524193006,      -269.4933299,       41671.59158
          0,           0,         912,      -10.15639965,      -10.11714141,      -10.61829112,      -9.848929318,      -14.88413625,      -4.475791333,   8.616454351e-06,    0.004195145099,       22.63847309,       22.63847309,       22.63847309,   1.105948019e-06,      0.5746205765,    -0.08030298925,                 0,                 0,                 0,     -0.6602979749,      0.5746205765,    -0.08030298925,                 0,     -0.1397495888,      0.4524193006,       -269.481899,       41670.40319
          0,           0,         913,       -10.1623508,      -10.10226247,      -10.62154734,      -9.851909751,      -14.88368556,      -4.495568672,   9.478102523e-06,    0.004614668388,        24.9023204,        24.9023204,        24.9023204,   1.105948019e-06,      0.5766387739,    -0.08549406279,                 0,                 0,                 0,     -0.6797679707,      0.5766387739,    -0.08549406279,                 0,     -0.1482627715,      0.4524193006,       -269.470554,       41669.26642
          0,           0,         914,      -10.16609423,       -10.0852844,       -10.6079182,      -9.850728758,      -14.88310448,      -4.521718075,   1.042591506e-05,    0.005076146278,       27.39255244,       27.39255244,       27.39255244,   1.105948019e-06,      0.5792593781,    -0.09179063715,                 0,                 0,                 0,     -0.7035670795,      0.5792593781,    -0.09179063715,                 0,     -0.1584620649,      0.4524193006,      -269.4594937,       41668.16259
          0,           0,         915,      -10.16433912,      -10.06657552,      -10.61409305,      -9.846151283,      -14.88232259,      -4.546232868,   1.146850828e-05,    0.005583774699,       30.13180768,       30.13180768,       30.13180768,   1.105948019e-06,      0.5824830184,    -0.09919192012,                 0,                 0,                 0,      -0.731696845,      0.5824830184,    -0.09919192012,                 0,     -0.1702915227,      0.4524193006,      -269.4487861,       41667.08516
          0,           0,         916,      -10.16052034,      -10.04705394,      -10.61642672,      -9.838864939,      -14.88132147,      -4.564880631,   1.261536039e-05,    0.006142169237,       33.14498845,       33.14498845,       33.14498845,   1.105948019e-06,      0.5862112562,     -0.1074670669,                 0,                 0,                 0,     -0.7632945252,      0.5862112562,     -0.1074670669,                 0,     -0.1833248096,      0.4524193006,      -269.4384828,       41666.02443
          0,           0,         917,      -10.15596178,      -10.02712214,      -10.61772794,      -9.830791055,      -14.88009674,      -4.580431259,   1.387689764e-05,    0.006756407023,       36.45948729,       36.45948729,       36.45948729,   1.105948019e-06,      0.5902584524,     -0.1161631743,                 0,                 0,                 0,     -0.7966496058,      0.5902584524,     -0.1161631743,                 0,     -0.1968005266,      0.4524193006,      -269.4286069,       41664.96957
          0,           0,         918,       -10.1515213,      -10.00698414,      -10.62635621,      -9.823796821,      -14.87865932,       -4.59486529,   1.526458887e-05,    0.007432072835,       40.10543602,       40.10543602,       40.10543602,   1.105948019e-06,       0.594416873,     -0.1247269654,                 0,                 0,                 0,     -0.8296522104,       0.594416873,     -0.1247269654,                 0,     -0.2098307957,      0.4524193006,      -269.4191552,       41663.91255
          0,           0,         919,      -10.14748349,      -9.986934275,      -10.64761139,      -9.818670034,      -14.87705222,       -4.60811835,   1.679104949e-05,    0.008175309864,       44.11597963,       44.11597963,       44.11597963,   1.105948019e-06,      0.5986669197,     -0.1324887151,                 0,                 0,                 0,     -0.8600978886,      0.5986669197,     -0.1324887151,                 0,     -0.2213062234,      0.4524193006,      -269.4100478,       41662.87015
          0,           0,         920,      -10.14327182,      -9.966848423,      -10.66969636,      -9.812718404,      -14.87522079,      -4.623799633,   1.847015626e-05,    0.008992875765,       48.52757759,       48.52757759,       48.52757759,   1.105948019e-06,      0.6026996703,     -0.1386195547,                 0,                 0,                 0,     -0.8845018308,      0.6026996703,     -0.1386195547,                 0,     -0.2299977278,      0.4524193006,      -269.4014224,       41661.82272
          0,           0,         921,       -10.1377074,      -9.947674733,      -10.70128236,      -9.808264432,      -14.87338483,      -4.645003562,   2.031717318e-05,    0.009892204144,       53.38033535,       53.38033535,       53.38033535,   1.105948019e-06,      0.6067580266,     -0.1426148529,                 0,                 0,                 0,     -0.9012767252,      0.6067580266,     -0.1426148529,                 0,     -0.2350440318,      0.4524193006,      -269.3932445,       41660.78223
          0,           0,         922,      -10.13265213,      -9.929796558,      -10.71460869,      -9.805227632,      -14.87169405,      -4.676351332,    2.23488911e-05,     0.01088147238,       58.71836888,       58.71836888,       58.71836888,   1.105948019e-06,      0.6109712402,     -0.1439541612,                 0,                 0,                 0,     -0.9087820191,      0.6109712402,     -0.1439541612,                 0,     -0.2356152822,      0.4524193006,      -269.3854591,       41659.75355
          0,           0,         923,       -10.1264488,      -9.912981378,      -10.70485548,      -9.801422336,      -14.87022549,      -4.687112274,      2.458378e-05,     0.01196967592,       64.59020577,       64.59020577,       64.59020577,   1.105948019e-06,      0.6152522628,     -0.1421744048,                 0,                 0,                 0,     -0.9054298262,      0.6152522628,     -0.1421744048,                 0,     -0.2310831075,      0.4524193006,      -269.3780141,       41658.73447
          0,           0,         924,      -10.11692362,      -9.896902484,      -10.67811171,      -9.793584629,      -14.86895627,      -4.685075817,    2.70421568e-05,     0.01316670985,       71.04922635,       71.04922635,       71.04922635,   1.105948019e-06,      0.6192368013,     -0.1370076339,                 0,                 0,                 0,     -0.8900773681,      0.6192368013,     -0.1370076339,                 0,     -0.2212524087,      0.4524193006,      -269.3708646,       41657.71938
          0,           0,         925,      -10.10195155,      -9.881457073,      -10.63158547,      -9.778220494,      -14.86779078,      -4.701103278,   2.974636998e-05,     0.01448345844,       35.52461317,       35.52461317,       35.52461317,   1.105948019e-06,      0.6220690087,     -0.1266839608,                 0,                 0,                 0,     -0.8561520645,      0.6220690087,     -0.1266839608,                 0,     -0.2036493686,      0.4524193006,      -269.3642806,       41656.74174
          0,           0,         926,      -10.07607238,      -9.864990117,      -10.54168462,      -9.747542921,      -14.86618724,      -5.012491464,   1.487318317e-05,    0.007241770236,       17.76230659,       17.76230659,       17.76230659,   1.105948019e-06,      0.6220096593,     -0.1197291861,                 0,                 0,                 0,      -0.831812425,      0.6220096593,     -0.1197291861,                 0,     -0.1924876637,      0.4524193006,      -269.3582794,        41655.7648
          0,           0,         927,      -10.19315878,      -9.904459382,      -10.68182082,      -9.900668716,      -14.86484842,      -4.859160573,   7.436589821e-06,    0.003620895383,       8.881153293,       8.881153293,       8.881153293,   1.105948019e-06,      0.6217100573,     -0.1151959756,                 0,                 0,                 0,     -0.8157503257,      0.6217100573,     -0.1151959756,                 0,     -0.1852889048,      0.4524193006,      -269.3536544,       41654.94252
          0,           0,         928,      -10.29110113,      -9.951344067,      -10.82755461,      -10.03160822,      -14.86433721,      -5.243470569,   3.718294347e-06,    0.001810450329,       9.769268623,       9.769268623,       9.769268623,   1.105948019e-06,      0.6215051533,     -0.1128784145,                 0,                 0,                 0,      -0.807495767,      0.6215051533,     -0.1128784145,                 0,     -0.1816210435,      0.4524193006,      -269.3504723,       41654.32972
          0,           0,         929,      -10.33649218,      -9.991761159,      -10.91844647,      -10.08435664,      -14.86437953,      -5.095118571,   4.090123448e-06,    0.001991496875,       10.74619549,       10.74619549,       10.74619549,   1.105948019e-06,      0.6212492797,     -0.1097140836,                 0,                 0,                 0,     -0.7962261454,      0.6212492797,     -0.1097140836,                 0,     -0.1766023515,      0.4524193006,      -269.3471552,       41653.71138
          0,           0,         930,      -10.35422968,      -10.02400001,      -10.94035272,      -10.11342516,      -14.86426056,      -4.935310799,   4.499135334e-06,    0.002190648348,       11.82081503,       11.82081503,       11.82081503,   1.105948019e-06,       0.620952943,     -0.1060509917,                 0,                 0,                 0,       -0.78316826,       0.620952943,     -0.1060509917,                 0,     -0.1707874854,      0.4524193006,      -269.3437309,       41653.09137
          0,           0,         931,      -10.36229764,      -10.04747905,      -10.94492126,      -10.13181385,      -14.86400212,      -4.988179758,    4.94904838e-06,    0.002409715282,       13.00289654,       13.00289654,       13.00289654,   1.105948019e-06,      0.6205941701,     -0.1020766815,                 0,                 0,                 0,     -0.7689679257,      0.6205941701,     -0.1020766815,                 0,     -0.1644821791,      0.4524193006,      -269.3402161,       41652.46905
          0,           0,         932,      -10.36290781,      -10.06400752,      -10.94643412,      -10.13222806,      -14.86362544,      -5.107560245,   5.443952867e-06,    0.002650689287,       14.30318619,       14.30318619,       14.30318619,   1.105948019e-06,      0.6201392344,    -0.09807419098,                 0,                 0,                 0,     -0.7546038376,      0.6201392344,    -0.09807419098,                 0,     -0.1581486633,      0.4524193006,      -269.3366331,       41651.84362
          0,           0,         933,      -10.35941004,       -10.0759073,      -10.93832567,       -10.1207643,       -14.8631821,      -5.157280322,   5.988348113e-06,    0.002915761141,       15.73350481,       15.73350481,       15.73350481,   1.105948019e-06,      0.6195567047,    -0.09433375701,                 0,                 0,                 0,      -0.741080265,      0.6195567047,    -0.09433375701,                 0,     -0.1522600858,      0.4524193006,      -269.3330067,       41651.21493
